Date, Ticker, Percent Return
2020-04-13T04:00:00Z,BIOC,0.02
2020-04-20T04:00:00Z,BIOC,-0.105155
2020-06-16T04:00:00Z,BIOC,0.02
2020-06-19T04:00:00Z,BIOC,0.02
2020-08-10T04:00:00Z,BIOC,0.02
2020-05-18T04:00:00Z,JMIA,-0.344262
2020-07-09T04:00:00Z,JMIA,0.02
2020-08-04T04:00:00Z,JMIA,0.02
2020-03-20T04:00:00Z,GPI,0.02
2020-04-07T04:00:00Z,BNED,0.02
2020-04-13T04:00:00Z,BNED,0.02
2020-07-17T04:00:00Z,BNED,0.02
2020-07-17T04:00:00Z,BNED,0.02
2020-11-10T05:00:00Z,REG,0.02
2020-09-09T04:00:00Z,ALBO,0.02
2020-12-23T05:00:00Z,SPWH,0.02
2020-04-29T04:00:00Z,KURA,0.02
2020-10-16T04:00:00Z,VOXX,0.02
2021-01-20T05:00:00Z,VOXX,-0.0432387
2018-10-11T04:00:00Z,IDT,0.02
2020-10-05T04:00:00Z,IDT,0.02
2020-11-24T05:00:00Z,IDT,0.02
2019-07-31T04:00:00Z,NBR,0.02
2020-03-18T04:00:00Z,NBR,0.02
2020-03-25T04:00:00Z,NBR,0.02
2020-04-20T04:00:00Z,WOW,0.02
2019-09-23T04:00:00Z,WLL,-0.131387
2020-03-16T04:00:00Z,WLL,0.02
2020-03-20T04:00:00Z,WLL,0.02
2020-04-23T04:00:00Z,WLL,0.02
2020-04-24T04:00:00Z,WLL,0.02
2020-06-08T04:00:00Z,WLL,0.02
2020-06-09T04:00:00Z,WLL,0.02
2020-08-05T04:00:00Z,WLL,0.02
2020-09-03T04:00:00Z,WLL,0.02
2020-03-16T04:00:00Z,UDOW,0.02
2020-03-25T04:00:00Z,UDOW,0.02
2020-11-25T05:00:00Z,TRVG,0.02
2021-01-28T05:00:00Z,TRVG,0.02
2020-03-20T04:00:00Z,CTRE,0.02
2020-03-20T04:00:00Z,TRTX,0.02
2020-03-27T04:00:00Z,TRTX,0.02
2020-04-08T04:00:00Z,TRTX,0.02
2020-04-14T04:00:00Z,TRTX,0.02
2020-03-20T04:00:00Z,PLAY,0.02
2020-03-24T04:00:00Z,PLAY,0.02
2020-03-25T04:00:00Z,PLAY,0.02
2020-11-10T05:00:00Z,PLAY,0.02
2020-04-09T04:00:00Z,NLY,0.02
2018-12-13T05:00:00Z,LX,0.02
2020-03-18T04:00:00Z,NG,0.02
2020-11-10T05:00:00Z,AKR,0.02
2021-02-05T05:00:00Z,AIM,0.02
2020-06-09T04:00:00Z,AEY,0.02
2020-10-19T04:00:00Z,MSN,0.02
2020-11-24T05:00:00Z,MSN,0.02
2021-01-28T05:00:00Z,MSN,0.02
2019-04-16T04:00:00Z,VEC,0.02
2019-08-12T04:00:00Z,CUTR,0.02
2018-11-16T05:00:00Z,QURE,0.02
2019-03-01T05:00:00Z,QURE,0.02
2020-03-20T04:00:00Z,MPB,-0.0827103
2018-12-04T05:00:00Z,VNDA,0.02
2019-08-02T04:00:00Z,VNDA,0.02
2020-06-03T04:00:00Z,MREO,0.02
2020-06-05T04:00:00Z,MREO,0.02
2020-12-21T05:00:00Z,MREO,0.02
2019-12-27T05:00:00Z,LQDA,0.02
2020-03-26T04:00:00Z,APO,0.02
2018-12-27T05:00:00Z,CHK,0.02
2020-03-16T04:00:00Z,CHK,0.02
2020-03-20T04:00:00Z,BJRI,0.02
2020-03-25T04:00:00Z,BJRI,0.02
2019-03-12T04:00:00Z,YTRA,0.02
2020-03-27T04:00:00Z,ACHC,0.02
2019-01-30T05:00:00Z,TGI,0.02
2020-03-20T04:00:00Z,TGI,0.02
2020-04-02T04:00:00Z,TGI,-0.355082
2020-05-28T04:00:00Z,TGI,0.02
2020-06-15T04:00:00Z,TGI,0.02
2020-03-25T04:00:00Z,LAMR,0.02
2020-03-25T04:00:00Z,JBLU,0.02
2020-06-10T04:00:00Z,SBT,0.02
2020-03-25T04:00:00Z,RUTH,0.02
2020-03-20T04:00:00Z,CEM,0.02
2020-03-23T04:00:00Z,CEM,0.02
2020-11-10T05:00:00Z,ESRT,0.02
2018-12-20T05:00:00Z,EVLV,0.02
2019-05-06T04:00:00Z,EVLV,0.02
2020-03-23T04:00:00Z,CPSS,0.02
2020-04-17T04:00:00Z,CPSS,0.02
2020-10-15T04:00:00Z,CPSS,-0.0297872
2020-08-05T04:00:00Z,IRTC,0.02
2021-02-09T05:00:00Z,MRKR,0.02
2021-03-22T04:00:00Z,MRKR,0.02
2020-10-08T04:00:00Z,XPL,0.02
2021-05-07T04:00:00Z,FSBC,0.02
2019-01-04T05:00:00Z,WHLR,0.02
2019-01-29T05:00:00Z,WHLR,0.02
2020-05-15T04:00:00Z,WHLR,0.02
2021-02-08T05:00:00Z,WHLR,0.02
2020-03-26T04:00:00Z,BXMT,0.02
2020-03-27T04:00:00Z,BXMT,0.02
2020-06-09T04:00:00Z,FOSL,0.02
2021-01-28T05:00:00Z,FOSL,0.02
2020-11-06T05:00:00Z,TH,0.02
2021-03-29T04:00:00Z,TH,0.02
2018-08-07T04:00:00Z,MEDP,-0.0822878
2019-05-10T04:00:00Z,FCEL,0.02
2019-06-13T04:00:00Z,FCEL,0.02
2019-07-02T04:00:00Z,FCEL,0.02
2019-07-03T04:00:00Z,FCEL,0.02
2019-07-05T04:00:00Z,FCEL,0.02
2019-07-11T04:00:00Z,FCEL,0.02
2019-11-07T05:00:00Z,FCEL,0.02
2019-11-14T05:00:00Z,FCEL,0.02
2019-12-13T05:00:00Z,FCEL,0.02
2019-12-27T05:00:00Z,FCEL,0.02
2019-12-31T05:00:00Z,FCEL,0.02
2020-01-02T05:00:00Z,FCEL,0.02
2020-03-18T04:00:00Z,FCEL,0.02
2020-06-12T04:00:00Z,FCEL,0.02
2020-11-17T05:00:00Z,FCEL,0.02
2020-11-24T05:00:00Z,FCEL,0.02
2020-03-20T04:00:00Z,AI,0.02
2020-03-26T04:00:00Z,AI,0.02
2020-03-27T04:00:00Z,AI,0.02
2020-12-11T05:00:00Z,AI,0.02
2020-03-24T04:00:00Z,BE,0.02
2020-03-25T04:00:00Z,BE,0.02
2020-07-01T04:00:00Z,BE,0.02
2020-07-16T04:00:00Z,BE,0.02
2020-03-20T04:00:00Z,ATRA,0.02
2020-05-21T04:00:00Z,ATRA,0.02
2020-02-12T05:00:00Z,S,0.02
2020-03-18T04:00:00Z,CWCO,0.02
2020-04-01T04:00:00Z,HBB,-0.200573
2020-07-27T04:00:00Z,HBB,0.02
2020-03-18T04:00:00Z,AMRC,0.02
2020-11-27T05:00:00Z,SONO,-0.0143852
2018-06-05T04:00:00Z,DCPH,0.02
2019-08-14T04:00:00Z,DCPH,0.02
2020-11-10T05:00:00Z,PGRE,0.02
2019-09-10T04:00:00Z,CDTX,-0.131356
2021-01-06T05:00:00Z,IMMR,-0.103981
2020-03-24T04:00:00Z,ESQ,-0.195109
2020-04-30T04:00:00Z,CVEO,0.02
2019-05-21T04:00:00Z,NSEC,-0.238628
2020-03-17T04:00:00Z,NSEC,0.02
2020-03-25T04:00:00Z,BECN,0.02
2020-03-20T04:00:00Z,SLRC,0.02
2020-03-25T04:00:00Z,ARKR,0.02
2020-11-30T05:00:00Z,RAIL,0.02
2020-12-17T05:00:00Z,RAIL,-0.196825
2021-04-01T04:00:00Z,RAIL,0.02
2021-04-26T04:00:00Z,RAIL,0.02
2020-11-10T05:00:00Z,ROIC,0.02
2021-01-20T05:00:00Z,AIRG,0.02
2020-11-19T05:00:00Z,BLU,0.02
2021-02-08T05:00:00Z,BILL,0.02
2020-01-27T05:00:00Z,NVAX,0.02
2020-02-28T05:00:00Z,NVAX,0.02
2020-03-06T05:00:00Z,NVAX,0.02
2020-03-18T04:00:00Z,NVAX,0.02
2020-05-13T04:00:00Z,NVAX,0.02
2020-05-19T04:00:00Z,NVAX,0.02
2020-07-13T04:00:00Z,NVAX,0.02
2021-02-01T05:00:00Z,NVAX,0.02
2020-02-07T05:00:00Z,UIS,0.02
2019-11-21T05:00:00Z,ARAV,0.02
2019-09-23T04:00:00Z,CDEV,-0.131119
2020-03-20T04:00:00Z,CDEV,0.02
2020-04-23T04:00:00Z,CDEV,0.02
2020-04-24T04:00:00Z,CDEV,0.02
2020-04-30T04:00:00Z,CDEV,0.02
2020-06-08T04:00:00Z,CDEV,0.02
2020-06-15T04:00:00Z,CDEV,-0.331658
2020-01-31T05:00:00Z,LEE,0.02
2020-03-18T04:00:00Z,COUP,0.02
2021-02-04T05:00:00Z,DCOM,0.02
2019-12-03T05:00:00Z,ORMP,0.02
2020-12-04T05:00:00Z,ORMP,-0.247292
2020-05-04T04:00:00Z,PLL,-0.10158
2020-09-29T04:00:00Z,PLL,0.02
2020-10-06T04:00:00Z,PLL,0.02
2020-03-20T04:00:00Z,USFD,0.02
2020-11-10T05:00:00Z,USFD,0.02
2020-03-20T04:00:00Z,BGSF,0.02
2020-03-20T04:00:00Z,PENN,0.02
2020-03-23T04:00:00Z,PENN,0.02
2020-03-25T04:00:00Z,PENN,0.02
2020-03-27T04:00:00Z,GTIM,0.02
2020-08-20T04:00:00Z,GTIM,0.02
2020-01-08T05:00:00Z,APLS,0.02
2019-02-20T05:00:00Z,ARTW,0.02
2020-06-15T04:00:00Z,ARTW,0.02
2020-06-18T04:00:00Z,ARTW,0.02
2020-05-07T04:00:00Z,LPSN,0.02
2020-04-23T04:00:00Z,SNAP,0.02
2020-10-22T04:00:00Z,SNAP,0.02
2020-03-16T04:00:00Z,SSL,0.02
2020-03-30T04:00:00Z,SSL,0.02
2020-04-08T04:00:00Z,SSL,0.02
2020-11-16T05:00:00Z,SSL,0.0097629
2020-03-20T04:00:00Z,AMC,0.02
2020-04-07T04:00:00Z,AMC,0.02
2020-04-20T04:00:00Z,AMC,0.02
2020-05-06T04:00:00Z,AMC,-0.222222
2020-05-18T04:00:00Z,AMC,-0.181976
2020-11-16T05:00:00Z,AMC,-0.226368
2021-01-22T05:00:00Z,AMC,0.02
2021-01-26T05:00:00Z,AMC,0.02
2021-01-28T05:00:00Z,AMC,0.02
2021-02-05T05:00:00Z,AMC,-0.604058
2021-03-18T04:00:00Z,AMC,0.02
2021-05-28T04:00:00Z,AMC,0.02
2021-06-03T04:00:00Z,AMC,0.02
2018-09-05T04:00:00Z,MNKD,0.02
2021-02-10T05:00:00Z,MNKD,-0.0829187
2020-11-10T05:00:00Z,HA,0.02
2020-03-24T04:00:00Z,UBFO,-0.107856
2020-07-20T04:00:00Z,EQ,-0.282483
2020-11-18T05:00:00Z,EQ,-0.118852
2021-01-06T05:00:00Z,EQ,-0.117133
2020-03-16T04:00:00Z,XERS,0.02
2020-05-26T04:00:00Z,XERS,0.02
2020-03-16T04:00:00Z,MRUS,0.02
2021-01-12T05:00:00Z,MRUS,0.02
2020-03-25T04:00:00Z,TMHC,0.02
2020-03-11T04:00:00Z,CLR,0.02
2021-08-03T04:00:00Z,ATCX,0.02
2020-03-20T04:00:00Z,PFGC,0.02
2018-08-06T04:00:00Z,PXLW,0.02
2020-03-18T04:00:00Z,AXU,0.02
2020-03-25T04:00:00Z,STKS,0.02
2020-04-30T04:00:00Z,STKS,0.02
2020-04-07T04:00:00Z,CROX,0.02
2020-03-25T04:00:00Z,ECPG,0.02
2020-05-11T04:00:00Z,ECPG,0.02
2019-04-02T04:00:00Z,LTRX,-0.0664653
2020-04-09T04:00:00Z,LTRX,0.02
2020-03-25T04:00:00Z,DENN,0.02
2020-11-16T05:00:00Z,DENN,-0.0954323
2021-04-09T04:00:00Z,ESTE,-0.190848
2020-03-31T04:00:00Z,STIM,0.02
2020-07-16T04:00:00Z,STIM,0.02
2020-03-25T04:00:00Z,HRI,0.02
2020-07-29T04:00:00Z,KODK,0.02
2020-07-30T04:00:00Z,KODK,0.02
2020-09-17T04:00:00Z,KODK,0.02
2020-09-18T04:00:00Z,KODK,0.02
2020-12-14T05:00:00Z,KODK,-0.263678
2021-02-03T05:00:00Z,KODK,0.02
2021-06-15T04:00:00Z,KODK,-0.150434
2020-03-26T04:00:00Z,ATNI,-0.0986971
2020-04-24T04:00:00Z,NESR,0.02
2019-06-25T04:00:00Z,NERV,0.02
2021-01-26T05:00:00Z,NERV,0.02
2021-01-06T05:00:00Z,ATOM,0.02
2018-10-12T04:00:00Z,SGH,-0.0264802
2020-03-25T04:00:00Z,TNA,0.02
2020-03-20T04:00:00Z,MCS,0.02
2020-11-16T05:00:00Z,MCS,-0.0827465
2018-07-18T04:00:00Z,RIOT,0.02
2018-07-25T04:00:00Z,RIOT,0.02
2019-02-15T05:00:00Z,RIOT,0.02
2019-02-20T05:00:00Z,RIOT,0.02
2020-08-04T04:00:00Z,RIOT,0.02
2020-11-20T05:00:00Z,RIOT,0.02
2020-12-01T05:00:00Z,RIOT,0.02
2020-12-28T05:00:00Z,RIOT,0.02
2021-02-09T05:00:00Z,RIOT,0.02
2021-02-18T05:00:00Z,RIOT,0.02
2021-03-10T05:00:00Z,RIOT,0.02
2020-03-25T04:00:00Z,DIN,0.02
2020-04-07T04:00:00Z,DIN,0.02
2020-08-27T04:00:00Z,CYRX,0.02
2020-02-18T05:00:00Z,PAVM,0.02
2021-02-17T05:00:00Z,PAVM,0.02
2020-07-06T04:00:00Z,ACI,-0.0251256
2020-01-17T05:00:00Z,IRIX,0.02
2020-06-03T04:00:00Z,IRIX,0.02
2021-01-13T05:00:00Z,IRIX,0.02
2020-04-17T04:00:00Z,VAL,-0.52117
2020-04-30T04:00:00Z,VAL,-0.217354
2020-06-08T04:00:00Z,VAL,0.02
2020-06-09T04:00:00Z,VAL,0.02
2021-05-10T04:00:00Z,VAL,-0.0756303
2020-03-20T04:00:00Z,HFFG,0.02
2020-06-09T04:00:00Z,HFFG,0.02
2021-05-12T04:00:00Z,HFFG,0.02
2020-05-19T04:00:00Z,AZUL,0.02
2020-06-09T04:00:00Z,AZUL,0.02
2020-05-12T04:00:00Z,KOPN,0.02
2020-12-22T05:00:00Z,KOPN,0.02
2021-02-03T05:00:00Z,KOPN,0.02
2021-02-17T05:00:00Z,KOPN,0.02
2018-06-19T04:00:00Z,PTCT,0.02
2020-03-16T04:00:00Z,PBF,0.02
2020-11-16T05:00:00Z,PBF,0.02
2021-01-28T05:00:00Z,PBF,0.02
2020-03-19T04:00:00Z,BPRN,0.02
2019-03-22T04:00:00Z,TPHS,-0.0888383
2020-03-26T04:00:00Z,TPHS,0.02
2020-03-20T04:00:00Z,GCO,0.02
2020-03-25T04:00:00Z,GCO,0.02
2018-06-19T04:00:00Z,VSTM,0.02
2019-06-18T04:00:00Z,VSTM,0.02
2020-01-09T05:00:00Z,VSTM,0.02
2020-03-02T05:00:00Z,VSTM,0.02
2020-03-11T04:00:00Z,WES,0.02
2019-11-22T05:00:00Z,XXII,0.02
2019-12-18T05:00:00Z,XXII,0.02
2021-04-26T04:00:00Z,XXII,0.02
2020-07-08T04:00:00Z,HIMX,-0.136364
2020-04-22T04:00:00Z,SBOW,0.02
2020-04-23T04:00:00Z,SBOW,0.02
2020-03-26T04:00:00Z,ARLP,-0.293785
2020-06-15T04:00:00Z,ARLP,-0.256513
2020-04-09T04:00:00Z,SGRY,0.02
2020-04-20T04:00:00Z,SGRY,0.02
2019-10-07T04:00:00Z,RNG,0.02
2020-07-07T04:00:00Z,YINN,0.02
2020-03-24T04:00:00Z,CZNC,-0.0690661
2019-07-03T04:00:00Z,HIVE,-0.0045045
2019-06-21T04:00:00Z,LWAY,0.02
2020-03-20T04:00:00Z,LWAY,0.02
2020-04-16T04:00:00Z,LWAY,0.02
2018-08-02T04:00:00Z,CMLS,0.02
2020-03-16T04:00:00Z,CMLS,0.02
2020-03-26T04:00:00Z,CMLS,0.02
2020-05-27T04:00:00Z,CMLS,0.02
2020-06-08T04:00:00Z,CMLS,0.02
2020-03-31T04:00:00Z,NVEC,-0.13095
2020-08-12T04:00:00Z,ALIM,-0.1266
2020-03-27T04:00:00Z,NRZ,0.02
2020-04-09T04:00:00Z,NRZ,0.02
2020-02-20T05:00:00Z,RCUS,0.02
2020-04-17T04:00:00Z,RCUS,0.02
2019-02-15T05:00:00Z,IVC,0.02
2019-08-07T04:00:00Z,IVC,0.02
2019-11-14T05:00:00Z,IVC,-0.0981098
2020-03-25T04:00:00Z,IVC,0.02
2019-12-09T05:00:00Z,KLXE,0.02
2020-03-16T04:00:00Z,KLXE,0.02
2020-04-09T04:00:00Z,KLXE,0.02
2020-04-24T04:00:00Z,KLXE,0.02
2020-03-23T04:00:00Z,PRTY,0.02
2020-04-08T04:00:00Z,PRTY,0.02
2020-05-07T04:00:00Z,PRTY,-0.247225
2020-05-27T04:00:00Z,PRTY,0.02
2020-06-01T04:00:00Z,PRTY,0.02
2020-06-09T04:00:00Z,PRTY,0.02
2020-08-21T04:00:00Z,PRTY,-0.245283
2020-07-13T04:00:00Z,GSAT,-0.20911
2021-01-12T05:00:00Z,GSAT,0.02
2021-01-13T05:00:00Z,GSAT,0.02
2021-01-21T05:00:00Z,GSAT,0.02
2021-02-17T05:00:00Z,GSAT,-0.137584
2021-05-03T04:00:00Z,GSAT,-0.230769
2021-01-06T05:00:00Z,DMTK,0.02
2021-02-12T05:00:00Z,DMTK,0.02
2020-03-16T04:00:00Z,CONN,0.02
2020-03-20T04:00:00Z,CONN,0.02
2018-08-06T04:00:00Z,DXCM,0.02
2019-11-08T05:00:00Z,DXCM,0.02
2020-03-18T04:00:00Z,VSTO,0.02
2020-05-06T04:00:00Z,CHGG,0.02
2020-03-25T04:00:00Z,HIBB,0.02
2018-06-25T04:00:00Z,HRTX,0.02
2018-06-13T04:00:00Z,GLMD,0.02
2019-12-03T05:00:00Z,GLMD,0.02
2020-06-17T04:00:00Z,IQ,0.02
2021-01-08T05:00:00Z,SSYS,0.02
2020-04-07T04:00:00Z,MXL,0.02
2020-03-20T04:00:00Z,CGBD,0.02
2020-04-27T04:00:00Z,CGBD,0.02
2019-01-25T05:00:00Z,KZIA,0.02
2019-11-27T05:00:00Z,KZIA,-0.364865
2020-08-10T04:00:00Z,KZIA,0.02
2020-11-16T05:00:00Z,KZIA,0.02
2020-11-19T05:00:00Z,KZIA,0.02
2020-05-19T04:00:00Z,YCBD,0.02
2020-10-16T04:00:00Z,YCBD,-0.104
2020-03-18T04:00:00Z,XNCR,0.02
2020-03-20T04:00:00Z,RLGY,0.02
2019-12-13T05:00:00Z,ASRT,0.02
2020-02-14T05:00:00Z,ASRT,-0.118421
2020-03-12T04:00:00Z,ASRT,0.02
2021-05-19T04:00:00Z,ASRT,0.02
2020-04-02T04:00:00Z,EARN,-0.290625
2020-04-09T04:00:00Z,EARN,0.02
2019-10-30T04:00:00Z,AAC,-0.304348
2020-03-20T04:00:00Z,MITT,0.02
2020-03-27T04:00:00Z,MITT,0.02
2020-04-09T04:00:00Z,MITT,0.02
2020-06-08T04:00:00Z,MITT,0.02
2020-06-09T04:00:00Z,MITT,0.02
2021-01-27T05:00:00Z,MITT,0.02
2021-07-26T04:00:00Z,MITT,0.02
2020-06-05T04:00:00Z,SMHI,0.02
2020-06-08T04:00:00Z,SMHI,0.02
2020-06-09T04:00:00Z,SMHI,0.02
2020-06-08T04:00:00Z,OXY,0.02
2020-12-07T05:00:00Z,PD,0.02
2018-07-02T04:00:00Z,FRD,0.02
2018-06-08T04:00:00Z,TOPS,0.02
2018-10-23T04:00:00Z,TOPS,0.02
2020-03-30T04:00:00Z,TOPS,0.02
2020-03-31T04:00:00Z,TOPS,0.02
2020-04-07T04:00:00Z,TOPS,0.02
2020-04-08T04:00:00Z,TOPS,0.02
2020-06-08T04:00:00Z,TOPS,0.02
2020-08-17T04:00:00Z,TOPS,-0.218391
2020-08-21T04:00:00Z,TOPS,0.02
2020-12-07T05:00:00Z,TOPS,0.02
2021-02-16T05:00:00Z,TOPS,0.02
2020-03-19T04:00:00Z,NKSH,0.02
2018-08-02T04:00:00Z,TCS,0.02
2020-07-09T04:00:00Z,TCS,0.02
2020-10-02T04:00:00Z,TCS,0.02
2019-01-07T05:00:00Z,CLDX,0.02
2020-02-28T05:00:00Z,CLDX,-0.143322
2020-06-11T04:00:00Z,CLDX,0.02
2020-06-12T04:00:00Z,CLDX,0.02
2020-06-16T04:00:00Z,CLDX,0.02
2020-06-22T04:00:00Z,CLDX,0.02
2021-07-13T04:00:00Z,CLDX,0.02
2020-04-08T04:00:00Z,CEMI,0.02
2020-04-16T04:00:00Z,CEMI,0.02
2020-04-17T04:00:00Z,CEMI,0.02
2020-07-09T04:00:00Z,CEMI,0.02
2021-04-12T04:00:00Z,CEMI,-0.244141
2021-07-22T04:00:00Z,CEMI,0.02
2021-07-28T04:00:00Z,TAL,0.02
2019-04-18T04:00:00Z,SFY,-0.00289424
2018-10-02T04:00:00Z,ATLC,0.02
2020-03-25T04:00:00Z,ATLC,0.02
2020-03-26T04:00:00Z,ATLC,0.02
2018-07-27T04:00:00Z,CRMD,0.02
2018-08-06T04:00:00Z,CRMD,-0.123188
2018-10-01T04:00:00Z,CRMD,0.02
2021-02-03T05:00:00Z,CRMD,0.02
2020-04-14T04:00:00Z,NNBR,0.02
2020-04-28T04:00:00Z,NNBR,0.02
2020-05-06T04:00:00Z,NNBR,-0.32398
2020-07-01T04:00:00Z,QUMU,0.02
2020-07-14T04:00:00Z,DWSN,0.02
2021-01-06T05:00:00Z,DWSN,0.02
2020-11-09T05:00:00Z,MOD,0.02
2019-09-12T04:00:00Z,CBL,0.02
2020-03-20T04:00:00Z,CBL,0.02
2020-05-04T04:00:00Z,CBL,-0.365526
2020-05-29T04:00:00Z,CBL,0.02
2020-06-08T04:00:00Z,CBL,0.02
2020-06-23T04:00:00Z,CBL,0.02
2020-08-20T04:00:00Z,CBL,0.02
2018-08-28T04:00:00Z,GERN,0.02
2021-06-25T04:00:00Z,GERN,-0.172222
2020-04-07T04:00:00Z,GIII,0.02
2021-05-06T04:00:00Z,STEM,-0.24153
2020-07-14T04:00:00Z,INMB,0.02
2020-07-15T04:00:00Z,INMB,0.02
2020-07-21T04:00:00Z,INMB,0.02
2021-04-23T04:00:00Z,INMB,-0.131541
2020-03-16T04:00:00Z,CNX,0.02
2018-07-25T04:00:00Z,AWX,0.02
2018-07-26T04:00:00Z,AWX,0.02
2018-07-27T04:00:00Z,AWX,0.02
2018-07-30T04:00:00Z,AWX,0.02
2018-08-13T04:00:00Z,AWX,0.02
2020-06-15T04:00:00Z,AWX,0.02
2020-09-30T04:00:00Z,AWX,0.02
2020-12-29T05:00:00Z,AWX,0.02
2021-02-22T05:00:00Z,AXTI,0.02
2019-04-01T04:00:00Z,AVYA,-0.0255682
2019-10-07T04:00:00Z,AVYA,0.02
2020-03-16T04:00:00Z,AVYA,0.02
2020-04-21T04:00:00Z,CMT,0.02
2020-05-12T04:00:00Z,CMT,0.02
2020-05-20T04:00:00Z,RM,0.02
2020-03-20T04:00:00Z,STRS,0.02
2020-04-20T04:00:00Z,STRS,0.02
2020-10-02T04:00:00Z,EXPR,0.02
2020-11-10T05:00:00Z,EXPR,0.02
2021-01-25T05:00:00Z,EXPR,0.02
2021-01-26T05:00:00Z,EXPR,0.02
2021-02-03T05:00:00Z,EXPR,-0.6
2021-02-05T05:00:00Z,EXPR,-0.453913
2021-02-25T05:00:00Z,EXPR,0.02
2021-03-09T05:00:00Z,EXPR,0.02
2021-05-27T04:00:00Z,EXPR,0.02
2021-06-03T04:00:00Z,EXPR,0.02
2019-02-14T05:00:00Z,LSCC,0.02
2020-03-16T04:00:00Z,CVI,0.02
2020-11-16T05:00:00Z,CVI,0.02
2020-03-24T04:00:00Z,HT,0.02
2020-03-26T04:00:00Z,HT,0.02
2020-04-14T04:00:00Z,HT,0.02
2020-06-08T04:00:00Z,HT,0.02
2020-03-27T04:00:00Z,IMH,0.02
2020-09-29T04:00:00Z,IMH,0.02
2020-03-25T04:00:00Z,TPIC,0.02
2020-03-20T04:00:00Z,RMAX,0.02
2020-10-15T04:00:00Z,MDRX,0.02
2020-06-04T04:00:00Z,RCMT,0.02
2020-10-13T04:00:00Z,RCMT,-0.1
2020-12-29T05:00:00Z,RCMT,0.02
2021-02-12T05:00:00Z,RCMT,0.02
2020-04-17T04:00:00Z,NDLS,-0.0921739
2020-03-16T04:00:00Z,FGBI,0.02
2020-06-19T04:00:00Z,ALPN,0.02
2021-02-24T05:00:00Z,FNHC,-0.141475
2020-03-20T04:00:00Z,JACK,0.02
2020-12-07T05:00:00Z,FNKO,0.02
2018-12-31T05:00:00Z,KEQU,0.02
2020-04-29T04:00:00Z,KEQU,0.02
2019-08-02T04:00:00Z,HBIO,-0.123596
2020-03-16T04:00:00Z,VAPO,0.02
2020-03-23T04:00:00Z,VAPO,-0.286885
2020-05-11T04:00:00Z,VAPO,0.02
2020-06-03T04:00:00Z,GTE,0.02
2020-06-08T04:00:00Z,GTE,0.02
2020-06-15T04:00:00Z,GTE,-0.306452
2020-12-01T05:00:00Z,GTE,-0.222778
2020-12-09T05:00:00Z,GTE,0.02
2021-01-19T05:00:00Z,GTE,-0.105485
2021-01-29T05:00:00Z,GTE,0.02
2020-03-20T04:00:00Z,NMRK,0.02
2020-06-04T04:00:00Z,NMRK,0.02
2021-04-23T04:00:00Z,TIPT,0.02
2021-01-29T05:00:00Z,HYRE,0.02
2021-02-04T05:00:00Z,HYRE,0.02
2021-05-17T04:00:00Z,HYRE,0.02
2020-03-09T04:00:00Z,ENZ,0.02
2020-03-20T04:00:00Z,ENZ,0.02
2021-03-17T04:00:00Z,ENZ,0.02
2020-03-25T04:00:00Z,ALGT,0.02
2019-08-08T04:00:00Z,PRTK,0.02
2019-12-20T05:00:00Z,PRTK,0.02
2018-09-27T04:00:00Z,ALDX,0.02
2019-03-28T04:00:00Z,ALDX,0.02
2020-04-21T04:00:00Z,ALDX,-0.23494
2021-01-08T05:00:00Z,ALDX,0.02
2021-04-28T04:00:00Z,ALDX,0.02
2020-03-20T04:00:00Z,PETQ,0.02
2020-07-17T04:00:00Z,MATX,0.0120096
2020-03-25T04:00:00Z,EGHT,0.02
2020-12-11T05:00:00Z,EGHT,0.02
2020-03-05T05:00:00Z,VTIQ,0.02
2020-05-13T04:00:00Z,VTIQ,0.02
2020-03-20T04:00:00Z,WHD,0.02
2020-11-16T05:00:00Z,WHD,0.02
2020-03-23T04:00:00Z,DXLG,0.02
2020-04-07T04:00:00Z,DXLG,0.02
2020-04-28T04:00:00Z,DXLG,0.02
2020-06-08T04:00:00Z,DXLG,0.02
2020-06-10T04:00:00Z,DXLG,0.02
2020-11-10T05:00:00Z,DXLG,0.02
2020-04-13T04:00:00Z,AKTS,0.02
2020-03-19T04:00:00Z,CVCY,0.02
2019-11-20T05:00:00Z,ELMD,-0.162113
2020-03-26T04:00:00Z,ELMD,0.02
2020-05-20T04:00:00Z,DVAX,0.02
2020-06-01T04:00:00Z,DVAX,0.02
2020-06-03T04:00:00Z,DVAX,0.02
2021-01-27T05:00:00Z,DVAX,0.02
2021-02-02T05:00:00Z,DVAX,0.02
2021-02-17T05:00:00Z,FINV,0.02
2021-03-12T05:00:00Z,FINV,0.02
2020-03-20T04:00:00Z,PEBK,0.02
2020-03-20T04:00:00Z,GLP,0.02
2021-03-12T05:00:00Z,NIU,0.02
2019-08-09T04:00:00Z,GTHX,0.02
2020-12-07T05:00:00Z,GTHX,-0.109562
2020-03-25T04:00:00Z,PBA,0.02
2020-08-12T04:00:00Z,WLFC,-0.0584838
2021-01-28T05:00:00Z,WRLD,0.02
2018-08-01T04:00:00Z,NVRO,0.02
2019-03-22T04:00:00Z,NVRO,0.02
2019-12-06T05:00:00Z,AUPH,0.02
2021-01-26T05:00:00Z,AUPH,0.02
2020-12-15T05:00:00Z,ARVN,0.02
2020-12-22T05:00:00Z,ARVN,0.02
2020-03-20T04:00:00Z,HEP,0.02
